"Round21375","Time: 18:53:45","NumberOfPlayers: 9844","TotalBet: 161194.31","TotalWinning: 32499.66","OnCash: 1.76"
"Round21376","Time: 18:54:06","NumberOfPlayers: 10297","TotalBet: 183411.22","TotalWinning: 113147.24","OnCash: 2.2"
"Round21377","Time: 18:54:29","NumberOfPlayers: 10626","TotalBet: 181894.72","TotalWinning: 213049.72","OnCash: 2.99"
"Round21378","Time: 18:54:53","NumberOfPlayers: 10333","TotalBet: 166839.75","TotalWinning: 11180.61","OnCash: 1.33"
"Round21379","Time: 18:55:13","NumberOfPlayers: 9047","TotalBet: 164669.78","TotalWinning: 35798.32","OnCash: 1.61"
"Round21380","Time: 18:55:34","NumberOfPlayers: 9347","TotalBet: 177473.35","TotalWinning: 74177.72","OnCash: 1.82"
"Round21381","Time: 18:55:55","NumberOfPlayers: 9352","TotalBet: 189825.43","TotalWinning: 11535.03","OnCash: 1.34"
"Round21382","Time: 18:56:14","NumberOfPlayers: 8378","TotalBet: 167841.48","TotalWinning: 11549.02","OnCash: 1.37"
"Round21383","Time: 18:56:33","NumberOfPlayers: 7813","TotalBet: 164419.56","TotalWinning: 141890.99","OnCash: 2.61"
"Round21384","Time: 18:56:57","NumberOfPlayers: 7813","TotalBet: 176356.03","TotalWinning: 147393.25","OnCash: 1.07"
"Round21385","Time: 18:57:14","NumberOfPlayers: 8957","TotalBet: 156828.77","TotalWinning: 3829.68","OnCash: 1.08"
"Round21386","Time: 18:57:31","NumberOfPlayers: 6792","TotalBet: 137373.61","TotalWinning: 32746.63","OnCash: 1.56"
"Round21387","Time: 18:57:52","NumberOfPlayers: 6933","TotalBet: 156797.82","TotalWinning: 278275.26","OnCash: 5.21"
"Round21388","Time: 18:58:20","NumberOfPlayers: 8127","TotalBet: 145255.98","TotalWinning: 198064.09","OnCash: 3.5"
"Round21389","Time: 18:58:46","NumberOfPlayers: 7689","TotalBet: 135441.79","TotalWinning: 126582.31","OnCash: 2.59"
"Round21390","Time: 18:59:09","NumberOfPlayers: 7446","TotalBet: 117406.02","TotalWinning: 19167.8","OnCash: 1.6"
"Round21391","Time: 18:59:30","NumberOfPlayers: 6951","TotalBet: 125025.25","TotalWinning: 170409.14","OnCash: 3.88"
"Round21392","Time: 18:59:56","NumberOfPlayers: 8142","TotalBet: 134033.76","TotalWinning: 31541.49","OnCash: 1.7"
"Round21393","Time: 19:00:17","NumberOfPlayers: 7636","TotalBet: 135538.27","TotalWinning: 11806.34","OnCash: 1.31"
"Round21394","Time: 19:00:36","NumberOfPlayers: 7636","TotalBet: 141423.36","TotalWinning: 19058.28","OnCash: 1"
"Round21395","Time: 19:00:52","NumberOfPlayers: 7558","TotalBet: 158292.44","TotalWinning: 4582.78","OnCash: 1.17"
"Round21396","Time: 19:01:10","NumberOfPlayers: 7558","TotalBet: 143947.35","TotalWinning: 10348.89","OnCash: 1.06"
"Round21397","Time: 19:01:27","NumberOfPlayers: 6052","TotalBet: 139397.99","TotalWinning: 15423.38","OnCash: 1.43"
"Round21398","Time: 19:01:47","NumberOfPlayers: 6210","TotalBet: 136575.35","TotalWinning: 33700.99","OnCash: 1.56"
"Round21399","Time: 19:02:07","NumberOfPlayers: 6090","TotalBet: 136228.99","TotalWinning: 202826.82","OnCash: 3.67"
"Round21400","Time: 19:02:33","NumberOfPlayers: 7226","TotalBet: 146257.60","TotalWinning: 3024.58","OnCash: 1.33"
"Round21401","Time: 19:02:52","NumberOfPlayers: 6056","TotalBet: 134015.78","TotalWinning: 250163.11","OnCash: 4.74"
"Round21402","Time: 19:03:20","NumberOfPlayers: 6746","TotalBet: 133968.80","TotalWinning: 2918.84","OnCash: 1.34"
"Round21403","Time: 19:03:39","NumberOfPlayers: 6198","TotalBet: 150135.83","TotalWinning: 8677.34","OnCash: 1.24"
"Round21404","Time: 19:03:58","NumberOfPlayers: 5704","TotalBet: 135041.84","TotalWinning: 78027.21","OnCash: 2.17"
"Round21405","Time: 19:04:21","NumberOfPlayers: 5704","TotalBet: 152687.78","TotalWinning: 89777.87","OnCash: 1.12"
"Round21406","Time: 19:04:39","NumberOfPlayers: 5563","TotalBet: 136133.79","TotalWinning: 19210.64","OnCash: 1.35"
"Round21407","Time: 19:04:58","NumberOfPlayers: 5237","TotalBet: 136630.10","TotalWinning: 138860.88","OnCash: 3.35"
"Round21408","Time: 19:05:23","NumberOfPlayers: 6125","TotalBet: 134211.19","TotalWinning: 294646.61","OnCash: 7.72"
"Round21409","Time: 19:05:55","NumberOfPlayers: 6357","TotalBet: 107116.02","TotalWinning: 7112.2","OnCash: 1.27"
"Round21410","Time: 19:06:14","NumberOfPlayers: 5450","TotalBet: 104980.89","TotalWinning: 128038.67","OnCash: 3.74"
"Round21411","Time: 19:06:40","NumberOfPlayers: 6321","TotalBet: 117162.32","TotalWinning: 70255.67","OnCash: 2.19"
"Round21412","Time: 19:07:03","NumberOfPlayers: 6321","TotalBet: 112087.48","TotalWinning: 79573.39","OnCash: 1.03"
"Round21413","Time: 19:07:20","NumberOfPlayers: 5776","TotalBet: 102391.58","TotalWinning: 117068.36","OnCash: 3.34"
"Round21414","Time: 19:07:45","NumberOfPlayers: 6780","TotalBet: 124816.80","TotalWinning: 135698.28","OnCash: 2.95"
"Round21415","Time: 19:08:10","NumberOfPlayers: 6496","TotalBet: 109795.28","TotalWinning: 283820.65","OnCash: 11.41"
"Round21416","Time: 19:08:46","NumberOfPlayers: 6828","TotalBet: 101339.70","TotalWinning: 4746.31","OnCash: 1.33"
"Round21417","Time: 19:09:05","NumberOfPlayers: 5945","TotalBet: 101659.97","TotalWinning: 12094.7","OnCash: 1.44"
"Round21418","Time: 19:09:25","NumberOfPlayers: 6153","TotalBet: 117083.68","TotalWinning: 112293.75","OnCash: 3"
"Round21419","Time: 19:09:49","NumberOfPlayers: 7322","TotalBet: 119910.61","TotalWinning: 108496.21","OnCash: 2.61"
"Round21420","Time: 19:10:13","NumberOfPlayers: 5789","TotalBet: 97838.93","TotalWinning: 163051.97","OnCash: 4.39"
"Round21421","Time: 19:10:40","NumberOfPlayers: 7295","TotalBet: 119177.90","TotalWinning: 124977.1","OnCash: 3.44"
"Round21422","Time: 19:11:05","NumberOfPlayers: 7187","TotalBet: 109438.21","TotalWinning: 199651.67","OnCash: 5.54"
"Round21423","Time: 19:11:35","NumberOfPlayers: 7445","TotalBet: 108051.91","TotalWinning: 3128.69","OnCash: 1.12"
"Round21424","Time: 19:11:52","NumberOfPlayers: 6065","TotalBet: 98335.30","TotalWinning: 131243.35","OnCash: 3.82"
"Round21425","Time: 19:12:18","NumberOfPlayers: 6065","TotalBet: 131311.85","TotalWinning: 146867.92","OnCash: 1"
"Round21426","Time: 19:12:34","NumberOfPlayers: 7494","TotalBet: 127678.67","TotalWinning: 4162.18","OnCash: 1.1"
"Round21427","Time: 19:12:52","NumberOfPlayers: 6553","TotalBet: 116411.86","TotalWinning: 233349.5","OnCash: 5.47"
"Round21428","Time: 19:13:20","NumberOfPlayers: 8185","TotalBet: 130043.63","TotalWinning: 328720.25","OnCash: 9.56"
"Round21429","Time: 19:13:54","NumberOfPlayers: 7766","TotalBet: 115897.72","TotalWinning: 265742.72","OnCash: 6.37"
"Round21430","Time: 19:14:25","NumberOfPlayers: 7618","TotalBet: 109139.89","TotalWinning: 23338.08","OnCash: 1.63"
"Round21431","Time: 19:14:46","NumberOfPlayers: 6457","TotalBet: 112502.44","TotalWinning: 41143.27","OnCash: 1.95"
"Round21432","Time: 19:15:07","NumberOfPlayers: 7574","TotalBet: 130587.39","TotalWinning: 2075.26","OnCash: 1.13"
"Round21433","Time: 19:15:25","NumberOfPlayers: 7085","TotalBet: 110495.98","TotalWinning: 262253.49","OnCash: 7.11"
"Round21434","Time: 19:15:56","NumberOfPlayers: 8628","TotalBet: 137882.28","TotalWinning: 8788.94","OnCash: 1.26"
"Round21435","Time: 19:16:15","NumberOfPlayers: 7553","TotalBet: 141042.29","TotalWinning: 61722.46","OnCash: 2.14"
"Round21436","Time: 19:16:38","NumberOfPlayers: 8154","TotalBet: 142252.59","TotalWinning: 8318.32","OnCash: 1.24"
"Round21437","Time: 19:16:57","NumberOfPlayers: 7721","TotalBet: 146201.87","TotalWinning: 134513.94","OnCash: 2.78"
"Round21438","Time: 19:17:21","NumberOfPlayers: 8369","TotalBet: 146862.67","TotalWinning: 7110.37","OnCash: 1.23"
"Round21439","Time: 19:17:40","NumberOfPlayers: 7703","TotalBet: 144679.56","TotalWinning: 89215.27","OnCash: 2.4"
"Round21440","Time: 19:18:03","NumberOfPlayers: 7910","TotalBet: 147067.96","TotalWinning: 23445.16","OnCash: 1.48"
"Round21441","Time: 19:18:22","NumberOfPlayers: 7910","TotalBet: 148963.45","TotalWinning: 31338.23","OnCash: 1.03"
"Round21442","Time: 19:18:39","NumberOfPlayers: 7007","TotalBet: 152204.02","TotalWinning: 298114.49","OnCash: 4.1"
"Round21443","Time: 19:19:06","NumberOfPlayers: 7918","TotalBet: 153222.79","TotalWinning: 44180.77","OnCash: 1.97"
"Round21444","Time: 19:19:27","NumberOfPlayers: 7394","TotalBet: 141753.45","TotalWinning: 263420.35","OnCash: 4.37"
"Round21445","Time: 19:19:54","NumberOfPlayers: 7386","TotalBet: 130734.09","TotalWinning: 111290.54","OnCash: 2.87"
"Round21446","Time: 19:20:19","NumberOfPlayers: 7480","TotalBet: 144780.37","TotalWinning: 231160.85","OnCash: 3.52"
"Round21447","Time: 19:20:44","NumberOfPlayers: 7703","TotalBet: 130601.67","TotalWinning: 34607.96","OnCash: 1.76"
"Round21448","Time: 19:21:05","NumberOfPlayers: 7164","TotalBet: 131384.04","TotalWinning: 365308.08","OnCash: 13.16"
"Round21449","Time: 19:21:43","NumberOfPlayers: 7844","TotalBet: 118720.32","TotalWinning: 358871.54","OnCash: 12.2"
"Round21450","Time: 19:22:19","NumberOfPlayers: 7728","TotalBet: 119115.39","TotalWinning: 25708.63","OnCash: 1.8"
"Round21451","Time: 19:22:41","NumberOfPlayers: 6656","TotalBet: 116961.97","TotalWinning: 18034.97","OnCash: 1.35"
"Round21452","Time: 19:23:00","NumberOfPlayers: 6400","TotalBet: 112841.87","TotalWinning: 39197.57","OnCash: 1.91"
"Round21453","Time: 19:23:22","NumberOfPlayers: 7857","TotalBet: 154110.81","TotalWinning: 41980.35","OnCash: 1.86"
"Round21454","Time: 19:23:43","NumberOfPlayers: 7981","TotalBet: 163599.50","TotalWinning: 5568.45","OnCash: 1.18"
"Round21455","Time: 19:24:02","NumberOfPlayers: 7257","TotalBet: 158848.27","TotalWinning: 154765.67","OnCash: 2.51"
"Round21456","Time: 19:24:25","NumberOfPlayers: 8438","TotalBet: 178771.84","TotalWinning: 126186.93","OnCash: 2.51"
"Round21457","Time: 19:24:48","NumberOfPlayers: 8363","TotalBet: 171453.22","TotalWinning: 105412.26","OnCash: 2.42"
"Round21458","Time: 19:25:12","NumberOfPlayers: 8217","TotalBet: 155072.93","TotalWinning: 312610.59","OnCash: 4.74"
"Round21459","Time: 19:25:39","NumberOfPlayers: 8371","TotalBet: 137169.99","TotalWinning: 357651.21","OnCash: 8.42"
"Round21460","Time: 19:26:12","NumberOfPlayers: 0","TotalBet: 135438.32","TotalWinning: 0","OnCash: 1.02"
"Round21461","Time: 19:26:29","NumberOfPlayers: 6823","TotalBet: 118744.57","TotalWinning: 2007.58","OnCash: 1.19"
"Round21462","Time: 19:26:47","NumberOfPlayers: 6524","TotalBet: 123313.00","TotalWinning: 12037.02","OnCash: 1.19"
"Round21463","Time: 19:27:05","NumberOfPlayers: 6850","TotalBet: 133802.82","TotalWinning: 258642.34","OnCash: 4.55"
"Round21464","Time: 19:27:33","NumberOfPlayers: 8831","TotalBet: 152325.21","TotalWinning: 341287.54","OnCash: 4.81"
"Round21465","Time: 19:28:00","NumberOfPlayers: 8607","TotalBet: 140517.26","TotalWinning: 170919.79","OnCash: 3.11"
"Round21466","Time: 19:28:26","NumberOfPlayers: 8022","TotalBet: 123623.20","TotalWinning: 108805.61","OnCash: 2.66"
"Round21467","Time: 19:28:49","NumberOfPlayers: 8078","TotalBet: 138030.98","TotalWinning: 338894.35","OnCash: 9.61"
"Round21468","Time: 19:29:24","NumberOfPlayers: 8554","TotalBet: 125361.48","TotalWinning: 312594.43","OnCash: 5.97"
"Round21469","Time: 19:29:53","NumberOfPlayers: 8375","TotalBet: 131664.67","TotalWinning: 10932.71","OnCash: 1.23"
"Round21470","Time: 19:30:12","NumberOfPlayers: 6288","TotalBet: 112451.02","TotalWinning: 18427.2","OnCash: 1.47"
"Round21471","Time: 19:30:32","NumberOfPlayers: 6821","TotalBet: 115798.85","TotalWinning: 11851.78","OnCash: 1.25"
"Round21472","Time: 19:30:51","NumberOfPlayers: 7144","TotalBet: 125673.27","TotalWinning: 55012.12","OnCash: 1.93"
"Round21473","Time: 19:31:12","NumberOfPlayers: 8436","TotalBet: 162069.93","TotalWinning: 397488.82","OnCash: 13.46"
"Round21474","Time: 19:31:50","NumberOfPlayers: 9528","TotalBet: 141736.19","TotalWinning: 230373.77","OnCash: 4.34"
"Round21475","Time: 19:32:18","NumberOfPlayers: 8731","TotalBet: 144856.52","TotalWinning: 5091.53","OnCash: 1.12"
"Round21476","Time: 19:32:36","NumberOfPlayers: 6760","TotalBet: 116049.22","TotalWinning: 12182.26","OnCash: 1.19"
"Round21477","Time: 19:32:54","NumberOfPlayers: 6760","TotalBet: 113955.56","TotalWinning: 13470.8","OnCash: 1"
"Round21478","Time: 19:33:09","NumberOfPlayers: 8260","TotalBet: 144118.64","TotalWinning: 10217.2","OnCash: 1.34"
"Round21479","Time: 19:33:29","NumberOfPlayers: 8260","TotalBet: 159756.69","TotalWinning: 21553.39","OnCash: 1.03"
"Round21480","Time: 19:33:45","NumberOfPlayers: 7577","TotalBet: 138624.81","TotalWinning: 3464.75","OnCash: 1.2"
"Round21481","Time: 19:34:03","NumberOfPlayers: 6966","TotalBet: 127328.09","TotalWinning: 3436.94","OnCash: 1.2"
"Round21482","Time: 19:34:22","NumberOfPlayers: 6587","TotalBet: 118520.10","TotalWinning: 360692.31","OnCash: 9.95"
"Round21483","Time: 19:34:56","NumberOfPlayers: 9091","TotalBet: 155654.61","TotalWinning: 18663.74","OnCash: 1.57"
"Round21484","Time: 19:35:16","NumberOfPlayers: 7890","TotalBet: 127691.69","TotalWinning: 9152.32","OnCash: 1.26"
"Round21485","Time: 19:35:35","NumberOfPlayers: 6615","TotalBet: 118939.30","TotalWinning: 323404.01","OnCash: 13.86"
"Round21486","Time: 19:36:13","NumberOfPlayers: 8409","TotalBet: 116955.84","TotalWinning: 123837.23","OnCash: 3.16"
"Round21487","Time: 19:36:38","NumberOfPlayers: 7702","TotalBet: 111717.79","TotalWinning: 276315.47","OnCash: 29.8"
"Round21488","Time: 19:37:27","NumberOfPlayers: 8020","TotalBet: 112707.45","TotalWinning: 297028.92","OnCash: 6.68"
"Round21489","Time: 19:37:58","NumberOfPlayers: 7889","TotalBet: 119926.82","TotalWinning: 297921.5","OnCash: 7.49"
"Round21490","Time: 19:38:30","NumberOfPlayers: 8312","TotalBet: 120940.53","TotalWinning: 349628.26","OnCash: 9.78"
"Round21491","Time: 19:39:04","NumberOfPlayers: 8312","TotalBet: 124306.29","TotalWinning: 372567.8","OnCash: 1.01"
"Round21492","Time: 19:39:20","NumberOfPlayers: 6066","TotalBet: 89670.68","TotalWinning: 27247.03","OnCash: 2.21"
"Round21493","Time: 19:39:43","NumberOfPlayers: 7670","TotalBet: 135724.16","TotalWinning: 65876.04","OnCash: 1.9"
"Round21494","Time: 19:40:04","NumberOfPlayers: 7821","TotalBet: 130966.52","TotalWinning: 73420.24","OnCash: 2.23"
"Round21495","Time: 19:40:27","NumberOfPlayers: 8557","TotalBet: 142586.06","TotalWinning: 54499.2","OnCash: 2.06"
"Round21496","Time: 19:40:49","NumberOfPlayers: 8690","TotalBet: 141780.72","TotalWinning: 370583.3","OnCash: 27.27"
"Round21497","Time: 19:41:37","NumberOfPlayers: 9684","TotalBet: 143012.62","TotalWinning: 3949.3","OnCash: 1.23"
"Round21498","Time: 19:41:56","NumberOfPlayers: 7598","TotalBet: 133249.96","TotalWinning: 13638.47","OnCash: 1.44"
"Round21499","Time: 19:42:16","NumberOfPlayers: 7371","TotalBet: 120488.84","TotalWinning: 160931.69","OnCash: 3.14"
"Round21500","Time: 19:42:41","NumberOfPlayers: 9541","TotalBet: 160449.27","TotalWinning: 86733.18","OnCash: 2.27"
"Round21501","Time: 19:43:04","NumberOfPlayers: 9171","TotalBet: 145744.27","TotalWinning: 105550.56","OnCash: 2.49"
"Round21502","Time: 19:43:27","NumberOfPlayers: 9758","TotalBet: 163903.96","TotalWinning: 101137.11","OnCash: 2.51"
"Round21503","Time: 19:43:51","NumberOfPlayers: 9696","TotalBet: 159091.16","TotalWinning: 26721.43","OnCash: 1.74"
"Round21504","Time: 19:44:12","NumberOfPlayers: 8824","TotalBet: 144455.63","TotalWinning: 302044.98","OnCash: 5.66"
"Round21505","Time: 19:44:41","NumberOfPlayers: 10096","TotalBet: 153893.09","TotalWinning: 10392.69","OnCash: 1.23"
"Round21506","Time: 19:44:59","NumberOfPlayers: 8447","TotalBet: 129078.45","TotalWinning: 3058.35","OnCash: 1.2"
"Round21507","Time: 19:45:18","NumberOfPlayers: 7646","TotalBet: 118932.72","TotalWinning: 206298.52","OnCash: 4.51"
"Round21508","Time: 19:45:45","NumberOfPlayers: 9942","TotalBet: 150749.13","TotalWinning: 95021.81","OnCash: 2.44"
"Round21509","Time: 19:46:08","NumberOfPlayers: 9419","TotalBet: 139112.51","TotalWinning: 49813.7","OnCash: 2.12"
"Round21510","Time: 19:46:31","NumberOfPlayers: 9304","TotalBet: 137864.65","TotalWinning: 273456.8","OnCash: 7.54"
"Round21511","Time: 19:47:03","NumberOfPlayers: 9658","TotalBet: 131371.89","TotalWinning: 31106.48","OnCash: 1.7"
"Round21512","Time: 19:47:23","NumberOfPlayers: 8429","TotalBet: 120593.30","TotalWinning: 313283.49","OnCash: 10.94"
"Round21513","Time: 19:47:59","NumberOfPlayers: 9543","TotalBet: 119979.14","TotalWinning: 16718.98","OnCash: 1.46"
"Round21514","Time: 19:48:19","NumberOfPlayers: 8642","TotalBet: 126603.42","TotalWinning: 216316.13","OnCash: 4.55"
"Round21515","Time: 19:48:46","NumberOfPlayers: 9653","TotalBet: 134447.60","TotalWinning: 33066.6","OnCash: 1.67"
"Round21516","Time: 19:49:07","NumberOfPlayers: 9390","TotalBet: 149646.85","TotalWinning: 401697.32","OnCash: 10.46"
"Round21517","Time: 19:49:42","NumberOfPlayers: 9605","TotalBet: 137440.25","TotalWinning: 10489.12","OnCash: 1.29"
"Round21518","Time: 19:50:01","NumberOfPlayers: 8887","TotalBet: 129705.01","TotalWinning: 352697.77","OnCash: 20.9"
"Round21519","Time: 19:50:45","NumberOfPlayers: 9562","TotalBet: 135060.69","TotalWinning: 55421.77","OnCash: 2.35"
"Round21520","Time: 19:51:08","NumberOfPlayers: 9153","TotalBet: 135418.96","TotalWinning: 221986.89","OnCash: 4.43"
"Round21521","Time: 19:51:35","NumberOfPlayers: 9708","TotalBet: 137400.17","TotalWinning: 24393.3","OnCash: 1.4"
"Round21522","Time: 19:51:55","NumberOfPlayers: 9337","TotalBet: 149396.55","TotalWinning: 59178.17","OnCash: 1.88"
"Round21523","Time: 19:52:16","NumberOfPlayers: 10056","TotalBet: 158737.56","TotalWinning: 243020.93","OnCash: 3.84"
"Round21524","Time: 19:52:43","NumberOfPlayers: 10652","TotalBet: 162774.81","TotalWinning: 108533.31","OnCash: 2.42"
"Round21525","Time: 19:53:06","NumberOfPlayers: 10442","TotalBet: 153523.46","TotalWinning: 288898.92","OnCash: 5.55"
"Round21526","Time: 19:53:35","NumberOfPlayers: 10442","TotalBet: 144431.18","TotalWinning: 335005.28","OnCash: 1.05"
"Round21527","Time: 19:53:52","NumberOfPlayers: 9108","TotalBet: 121773.19","TotalWinning: 311776.99","OnCash: 7.84"
"Round21528","Time: 19:54:24","NumberOfPlayers: 0","TotalBet: 156924.47","TotalWinning: 0","OnCash: 1.04"
"Round21529","Time: 19:54:41","NumberOfPlayers: 10340","TotalBet: 155051.85","TotalWinning: 416602.17","OnCash: 8.23"
"Round21530","Time: 19:55:14","NumberOfPlayers: 10242","TotalBet: 141342.15","TotalWinning: 17294.52","OnCash: 1.53"
"Round21531","Time: 19:55:34","NumberOfPlayers: 10453","TotalBet: 164636.82","TotalWinning: 36324.39","OnCash: 1.75"
"Round21532","Time: 19:55:55","NumberOfPlayers: 10732","TotalBet: 185821.69","TotalWinning: 446331.84","OnCash: 7.2"
"Round21533","Time: 19:56:26","NumberOfPlayers: 10467","TotalBet: 144353.62","TotalWinning: 22754.22","OnCash: 1.56"
"Round21534","Time: 19:56:47","NumberOfPlayers: 10698","TotalBet: 159291.16","TotalWinning: 463356.2","OnCash: 22.29"
"Round21535","Time: 19:57:31","NumberOfPlayers: 10363","TotalBet: 145939.31","TotalWinning: 80527.33","OnCash: 2.48"
"Round21536","Time: 19:57:55","NumberOfPlayers: 10095","TotalBet: 161593.90","TotalWinning: 44524.7","OnCash: 1.77"
"Round21537","Time: 19:58:16","NumberOfPlayers: 10231","TotalBet: 150411.00","TotalWinning: 21571.92","OnCash: 1.46"
"Round21538","Time: 19:58:36","NumberOfPlayers: 10252","TotalBet: 161836.10","TotalWinning: 328207.23","OnCash: 4.92"
"Round21539","Time: 19:59:04","NumberOfPlayers: 11288","TotalBet: 169179.94","TotalWinning: 509980.89","OnCash: 22.46"
"Round21540","Time: 19:59:49","NumberOfPlayers: 10696","TotalBet: 153024.60","TotalWinning: 14045.13","OnCash: 1.31"
"Round21541","Time: 20:00:09","NumberOfPlayers: 9620","TotalBet: 142779.94","TotalWinning: 148421.92","OnCash: 3.2"
"Round21542","Time: 20:00:34","NumberOfPlayers: 11059","TotalBet: 159581.65","TotalWinning: 991.4","OnCash: 1.07"
"Round21543","Time: 20:00:51","NumberOfPlayers: 10491","TotalBet: 162892.60","TotalWinning: 291383.94","OnCash: 4.44"
"Round21544","Time: 20:01:19","NumberOfPlayers: 11369","TotalBet: 152117.10","TotalWinning: 477085.45","OnCash: 27.33"
"Round21545","Time: 20:02:07","NumberOfPlayers: 10605","TotalBet: 141016.05","TotalWinning: 43939.78","OnCash: 2.04"
"Round21546","Time: 20:02:29","NumberOfPlayers: 10605","TotalBet: 154416.72","TotalWinning: 58112.08","OnCash: 1.06"
"Round21547","Time: 20:02:46","NumberOfPlayers: 9660","TotalBet: 161190.59","TotalWinning: 314191.31","OnCash: 4.6"
"Round21548","Time: 20:03:14","NumberOfPlayers: 11777","TotalBet: 173784.40","TotalWinning: 42023.45","OnCash: 1.66"
"Round21549","Time: 20:03:35","NumberOfPlayers: 11535","TotalBet: 187124.10","TotalWinning: 8020.67","OnCash: 1.33"
